N,mode,lanes,count,verified,median_elapsed_s,min_elapsed_s,p10_elapsed_s,p90_elapsed_s,peak_rss_bytes,threads,split_depth,tail_tasks,primes,residues,modulus_product,factorial_bound,recursive_nodes,recursive_accepted_entries,total_accepted_entries,repeats,warmup,algorithm_class,peak_sparse_support,local_tensor_entries_examined,local_tensor_entries_accepted,metrics_collected
20,scalar,3,39029188884,true,131.450920822,131.449869099,131.449869099,131.450920822,0,128,5,327274,4294967291|4294967279|4294967231,374483265|374483373|374483805,79228160909397609687688407659,2432902008176640000,0,0,360827,3,1,certified_explicit_C_forced_CRT_last6_PEPS,327274,17,360827,false
