algorithm_class,N,chi,status,estimate,exact_count,absolute_error,relative_error,median_elapsed_s,min_elapsed_s,max_elapsed_s,estimate_min,estimate_max,repeats,warmup,peak_rss_bytes,peak_sparse_support,peak_dense_mps_elements,peak_retained_bond,peak_working_bond,peak_pretruncate_rank,svd_calls,truncated_svd_calls,max_discarded_fraction,sum_discarded_fraction,svd_elapsed_s,tensor_entries_examined,tensor_entries_accepted,blas_threads,julia_threads,truncation_occurred
truncated_boundary_mps_float64,8,4,approximate_diagnostic,0.99185607561081401,92,91.008143924389188,0.9892189556998825,0.072345659,0.072050213,0.077594847,0.99185607561081401,0.99185607561081401,3,1,402026496,NA,912,4,8,8,553,79,0.29999968794613729,3.9375557405330737,0.004774746,1088,960,128,1,true
truncated_boundary_mps_float64,8,8,approximate_diagnostic,0.55361807569247579,92,91.446381924307531,0.99398241222073402,0.149765462,0.148342043,0.150761633,0.55361807569247579,0.55361807569247579,3,1,391794688,NA,2962,8,14,15,553,134,0.21867313809497266,3.7399166207843728,0.013232119,1088,960,128,1,true
truncated_boundary_mps_float64,8,16,approximate_diagnostic,1.9915695858897349,92,90.008430414110265,0.97835250450119848,0.293382198,0.292662812,0.294022091,1.9915695858897349,1.9915695858897349,3,1,463433728,NA,10186,16,31,31,553,98,0.23178862031738032,3.049735141688247,0.035923275,1088,960,128,1,true
truncated_boundary_mps_float64,8,32,approximate_diagnostic,4.009847248106543,92,87.990152751893461,0.95641470382492888,0.996339738,0.982212879,1.192062339,4.009847248106543,4.009847248106543,3,1,498475008,NA,43002,32,57,61,553,92,0.21597068052228827,1.9733755462517584,0.242508882,1088,960,128,1,true
truncated_boundary_mps_float64,8,64,approximate_diagnostic,14.476941684826686,92,77.523058315173316,0.84264193820840561,4.743575020,4.712886345,4.782368490,14.476941684826686,14.476941684826686,3,1,545247232,NA,186244,64,128,128,553,76,0.15839999865625926,1.1862674137941531,1.704026241,1088,960,128,1,true
