algorithm_class,N,chi,status,estimate,exact_count,absolute_error,relative_error,median_elapsed_s,min_elapsed_s,max_elapsed_s,estimate_min,estimate_max,repeats,warmup,peak_rss_bytes,peak_sparse_support,peak_dense_mps_elements,peak_retained_bond,peak_working_bond,peak_pretruncate_rank,svd_calls,svd_qr_fallbacks,truncated_svd_calls,max_discarded_fraction,sum_discarded_fraction,svd_elapsed_s,tensor_entries_examined,tensor_entries_accepted,blas_threads,julia_threads,truncation_occurred
truncated_boundary_mps_float64,14,32,approximate_diagnostic,2.1007341525860483,365596,365593.8992658474,0.99999425394656238,9.437101303,9.334224539,9.441380652,2.1007341525860483,2.1007341525860483,3,1,533790720,NA,112760,32,59,64,1885,0,623,0.19594918420858878,9.8112790020803189,1.583852131,3332,3108,128,1,true
truncated_boundary_mps_float64,14,64,approximate_diagnostic,5.5088834646761278,365596,365590.49111653533,0.99998493177314662,49.040875013,48.823102593,49.075665177,5.5088834646761278,5.5088834646761278,3,1,744747008,NA,435576,64,117,128,1885,0,544,0.20782579575571619,8.97064147753394,13.098398150,3332,3108,128,1,true
