algorithm_class,N,chi,status,estimate,exact_count,absolute_error,relative_error,median_elapsed_s,min_elapsed_s,max_elapsed_s,estimate_min,estimate_max,repeats,warmup,peak_rss_bytes,peak_sparse_support,peak_dense_mps_elements,peak_retained_bond,peak_pretruncate_rank,svd_calls,truncated_svd_calls,max_discarded_fraction,sum_discarded_fraction,svd_elapsed_s,tensor_entries_examined,tensor_entries_accepted,blas_threads,julia_threads,truncation_occurred
truncated_boundary_mps_float64,9,8,approximate_diagnostic,0.00010476933202628141,352,351.99989523066796,0.99999970235985214,0.023995552,0.023917721,0.039964330,0.00010476933202628141,0.00010476933202628141,3,1,379293696,NA,3280,8,16,720,245,0.15623324793037432,2.793876281125633,0.016278623,1377,1233,128,1,true
