algorithm_class,N,chi,status,estimate,exact_count,absolute_error,relative_error,median_elapsed_s,min_elapsed_s,max_elapsed_s,estimate_min,estimate_max,repeats,warmup,peak_rss_bytes,peak_sparse_support,peak_dense_mps_elements,peak_retained_bond,peak_pretruncate_rank,svd_calls,truncated_svd_calls,max_discarded_fraction,sum_discarded_fraction,svd_elapsed_s,tensor_entries_examined,tensor_entries_accepted,blas_threads,julia_threads,truncation_occurred
truncated_boundary_mps_float64,8,128,approximate_diagnostic,24.307942800256086,92,67.692057199743914,0.73578323043199911,5.202598104,5.079816007,5.892062897,24.307942800256086,24.307942800256086,3,1,716959744,NA,333736,128,256,553,61,0.088940630652351305,0.89600461504660645,4.158357895,1088,960,128,1,true
