algorithm_class,N,chi,status,estimate,exact_count,absolute_error,relative_error,median_elapsed_s,min_elapsed_s,max_elapsed_s,estimate_min,estimate_max,repeats,warmup,peak_rss_bytes,peak_sparse_support,peak_dense_mps_elements,peak_retained_bond,peak_pretruncate_rank,svd_calls,truncated_svd_calls,max_discarded_fraction,sum_discarded_fraction,svd_elapsed_s,tensor_entries_examined,tensor_entries_accepted,blas_threads,julia_threads,truncation_occurred
truncated_boundary_mps_float64,8,64,approximate_diagnostic,7.2706677357929808,92,84.729332264207017,0.92097100287181544,1.990792463,1.974964047,2.002369180,7.2706677357929808,7.2706677357929808,3,1,519819264,NA,98992,64,128,553,90,0.15511821491704936,1.5131461640989192,1.683554055,1088,960,128,1,true
