algorithm_class,N,chi,status,estimate,exact_count,absolute_error,relative_error,median_elapsed_s,min_elapsed_s,max_elapsed_s,estimate_min,estimate_max,repeats,warmup,peak_rss_bytes,peak_sparse_support,peak_dense_mps_elements,peak_retained_bond,peak_pretruncate_rank,svd_calls,truncated_svd_calls,max_discarded_fraction,sum_discarded_fraction,svd_elapsed_s,tensor_entries_examined,tensor_entries_accepted,blas_threads,julia_threads,truncation_occurred
truncated_boundary_mps_float64,8,4,approximate_diagnostic,9.9142221551759388e-06,92,91.999990085777839,0.99999989223671559,0.007332890,0.007226808,0.007340971,9.9142221551759388e-06,9.9142221551759388e-06,3,1,368984064,NA,832,4,8,553,132,0.33331653714484166,3.7834725688341404,0.004580238,1088,960,128,1,true
