algorithm_class,N,chi,status,estimate,exact_count,absolute_error,relative_error,median_elapsed_s,min_elapsed_s,max_elapsed_s,estimate_min,estimate_max,repeats,warmup,peak_rss_bytes,peak_sparse_support,peak_dense_mps_elements,peak_retained_bond,peak_pretruncate_rank,svd_calls,truncated_svd_calls,max_discarded_fraction,sum_discarded_fraction,svd_elapsed_s,tensor_entries_examined,tensor_entries_accepted,blas_threads,julia_threads,truncation_occurred
truncated_boundary_mps_float64,8,32,approximate_diagnostic,0.094308444576453362,92,91.905691555423545,0.99897490821112545,0.322160751,0.320962457,0.324075931,0.094308444576453362,0.094308444576453362,3,1,512970752,NA,35312,32,64,553,173,0.092405664556839268,2.1764915694382045,0.255167579,1088,960,128,1,true
