algorithm_class,N,chi,status,estimate,exact_count,absolute_error,relative_error,median_elapsed_s,min_elapsed_s,max_elapsed_s,estimate_min,estimate_max,repeats,warmup,peak_rss_bytes,peak_sparse_support,peak_dense_mps_elements,peak_retained_bond,peak_working_bond,peak_pretruncate_rank,svd_calls,svd_qr_fallbacks,truncated_svd_calls,max_discarded_fraction,sum_discarded_fraction,svd_elapsed_s,tensor_entries_examined,tensor_entries_accepted,blas_threads,julia_threads,truncation_occurred
truncated_boundary_mps_float64,16,8,approximate_diagnostic,-2.8921863756320917e-07,14772512,14772512.000000289,1.0000000000000195,1.546343297,1.536864736,1.551452670,-2.8921863756320917e-07,-2.8921863756320917e-07,3,1,410898432,NA,7012,8,14,16,2505,0,600,0.26368997401388999,14.708975861940136,0.071190238,4352,4096,128,1,true
