N,mode,lanes,count,verified,median_elapsed_s,min_elapsed_s,p10_elapsed_s,p90_elapsed_s,peak_rss_bytes,threads,split_depth,tail_tasks,primes,residues,modulus_product,factorial_bound,recursive_nodes,recursive_accepted_entries,total_accepted_entries,repeats,warmup,algorithm_class,peak_sparse_support,local_tensor_entries_examined,local_tensor_entries_accepted,metrics_collected
21,scalar,3,314666222712,true,1188.372937693,1188.372937693,1188.372937693,1188.372937693,0,128,5,472328,4294967291|4294967279|4294967231,1133610469|1133611345|1133614849,79228160909397609687688407659,51090942171709440000,0,0,516805,1,0,certified_explicit_C_forced_CRT_last6_PEPS,472328,17,516805,false
